epoch,kd_loss
82,0.0530910275
83,0.05280142789999998
84,0.05241018959999998
85,0.05205166159999997
86,0.052126356800000016
87,0.052325240000000016
88,0.05203267230000001
89,0.05176590800000001
90,0.05099444069999997
91,0.05021340319999997
92,0.050167701000000016
93,0.049571330200000006
94,0.0496681272
95,0.049620117199999994
96,0.04969159910000002
97,0.04985792000000001
98,0.04978009139999998
99,0.049184011800000024
100,0.04924378799999999
