conf_threshold,precision,recall,mAP50,f1
0.1,0.9432721935029998,0.909377085969096,0.9607217096525825,0.9260145756080195
0.15,0.9432721935029998,0.909377085969096,0.958026678255422,0.9260145756080195
0.2,0.9432721935029998,0.909377085969096,0.9555155051483624,0.9260145756080195
0.25,0.9432721935029998,0.909377085969096,0.9533552220445725,0.9260145756080195
0.3,0.942881312925369,0.9094346091839696,0.951353008684218,0.9258559920898928
0.4,0.9474511162213864,0.9055876116979816,0.9449894445797171,0.9260464772259454
0.5,0.9629606127215791,0.8830299264386791,0.9353927870043862,0.9212647849658656
0.6,0.977935893602877,0.8547918066412734,0.9230539691709141,0.9122267194462961
