conf_threshold,precision,recall,mAP50,f1
0.1,0.8747259566264375,0.8042529214158041,0.8774754160501288,0.8380104298350102
0.15,0.8747259566264375,0.8042529214158041,0.8779449434691169,0.8380104298350102
0.2,0.8747259566264375,0.8042529214158041,0.8771356196364853,0.8380104298350102
0.25,0.8747259566264375,0.8042529214158041,0.8757551784236348,0.8380104298350102
0.3,0.8747259566264375,0.8042529214158041,0.8735717211980606,0.8380104298350102
0.4,0.8737421299895499,0.8046146346289972,0.8666785052926914,0.8377547838256046
0.5,0.9179233806678352,0.7626985416407639,0.8549318737091055,0.8331425576015934
0.6,0.9474578459520036,0.7023344222976348,0.8325967634306142,0.8066861159322987
